student_id,school_id,school_belonging,peer_inclusivity,teacher_support,community_activities,small_school,school_context
4373,73,1,0,1,1,0,Urban
4374,30,1,0,1,0,0,Urban
4375,19,1,1,1,1,0,Rural
4376,102,1,0,1,1,1,Urban
4377,67,0,0,0,1,0,Suburban
4378,50,0,0,0,0,0,Urban
4379,48,1,1,1,1,1,Suburban
4380,3,1,0,1,0,1,Urban
4381,98,1,0,1,1,0,Rural
4382,66,1,0,1,1,1,Suburban
4383,122,1,1,0,1,1,Urban
4384,27,1,1,1,0,0,Urban
4385,87,1,0,0,1,1,Urban
4386,106,1,1,1,1,0,Urban
4387,96,0,1,1,0,0,Suburban
4388,111,1,1,1,1,0,Suburban
4389,99,1,0,1,1,0,Suburban
4390,40,1,0,1,1,0,Suburban
4391,18,0,1,0,0,1,Rural
4392,27,0,0,0,0,0,Urban
4393,11,1,1,1,1,0,Urban
4394,39,1,0,1,0,1,Urban
4395,19,1,0,1,0,0,Rural
4396,89,1,0,1,1,1,Suburban
4397,7,0,0,1,0,0,Urban
4398,95,1,1,1,1,1,Urban
4399,57,0,0,0,1,0,Rural
4400,2,1,1,0,1,1,Urban
4401,38,0,0,0,1,0,Suburban
4402,5,1,0,1,0,0,Rural
4403,78,0,0,0,0,0,Suburban
4404,82,1,1,1,1,1,Rural
4405,36,1,0,1,0,1,Suburban
4406,68,1,1,0,1,1,Urban
4407,88,1,1,1,1,1,Urban
4408,77,1,0,1,0,1,Rural
4409,119,1,1,0,1,1,Rural
4410,85,0,0,0,0,0,Urban
4411,57,1,1,0,0,0,Rural
4412,97,1,1,1,1,1,Suburban
4413,20,1,0,1,1,0,Urban
4414,5,1,1,0,1,0,Rural
4415,24,1,1,1,0,0,Urban
4416,99,1,0,1,0,0,Suburban
4417,30,1,1,1,0,0,Urban
4418,28,0,0,1,0,1,Urban
4419,53,1,1,1,0,1,Suburban
4420,51,1,0,1,1,1,Suburban
4421,109,1,0,1,1,0,Suburban
4422,7,1,0,1,0,0,Urban
4423,42,1,1,1,0,0,Suburban
4424,35,1,0,1,1,1,Suburban
4425,119,1,0,0,1,1,Rural
4426,94,1,0,1,1,1,Urban
4427,34,1,1,1,0,1,Urban
4428,103,0,0,0,0,0,Urban
4429,73,1,0,1,1,0,Urban
4430,117,1,1,1,1,1,Suburban
4431,76,1,1,1,0,1,Rural
4432,54,0,0,0,1,1,Urban
4433,29,1,1,0,0,1,Rural
4434,10,0,0,0,0,1,Urban
4435,27,1,0,0,1,0,Urban
4436,83,1,0,1,0,0,Suburban
4437,13,1,1,1,1,1,Rural
4438,42,1,1,1,0,0,Suburban
4439,37,0,0,1,0,0,Urban
4440,61,0,1,0,0,0,Rural
4441,96,1,0,1,0,0,Suburban
4442,79,0,1,1,0,0,Suburban
4443,21,1,1,0,1,1,Suburban
4444,3,1,1,1,1,1,Urban
4445,8,0,1,1,0,1,Suburban
4446,70,0,0,1,0,1,Rural
4447,93,1,1,1,1,1,Suburban
4448,83,1,1,1,0,0,Suburban
4449,17,1,1,1,0,0,Urban
4450,10,1,1,1,0,1,Urban
4451,97,1,1,0,1,1,Suburban
4452,13,1,0,0,0,1,Rural
4453,91,1,1,1,1,0,Suburban
4454,106,1,1,1,0,0,Urban
4455,12,1,1,0,0,1,Urban
4456,66,1,0,0,0,1,Suburban
4457,74,1,1,1,1,1,Urban
4458,85,1,1,1,1,0,Urban
4459,23,1,0,0,0,0,Urban
4460,65,1,1,1,0,0,Rural
4461,97,1,1,1,1,1,Suburban
4462,52,1,1,1,1,1,Urban
4463,61,1,0,1,0,0,Rural
4464,26,1,1,1,1,1,Suburban
4465,15,1,0,1,0,0,Suburban
4466,22,0,0,0,0,0,Urban
4467,89,1,1,1,0,1,Suburban
4468,65,1,1,1,1,0,Rural
4469,26,1,1,1,0,1,Suburban
4470,21,1,0,0,1,1,Suburban
4471,105,1,1,1,1,1,Rural
4472,24,1,1,1,1,0,Urban
4473,103,1,1,1,0,0,Urban
4474,16,0,0,0,0,0,Suburban
4475,32,1,1,1,1,0,Suburban
4476,16,1,0,1,1,0,Suburban
4477,77,1,1,1,1,1,Rural
4478,42,0,1,0,0,0,Suburban
4479,32,1,1,1,0,0,Suburban
4480,50,1,1,0,1,0,Urban
4481,41,0,1,0,0,0,Suburban
4482,108,1,1,0,1,1,Suburban
4483,24,1,0,1,0,0,Urban
4484,13,0,0,0,0,1,Rural
4485,75,1,0,1,0,1,Suburban
4486,79,1,1,1,0,0,Suburban
4487,10,1,1,0,0,1,Urban
4488,42,1,1,1,1,0,Suburban
4489,41,1,0,1,0,0,Suburban
4490,121,0,0,1,0,1,Rural
4491,121,1,1,1,1,1,Rural
4492,3,1,1,1,0,1,Urban
4493,55,1,1,0,0,1,Suburban
4494,16,1,1,0,1,0,Suburban
4495,44,0,1,1,1,1,Rural
4496,81,1,0,1,0,1,Urban
4497,89,1,0,0,0,1,Suburban
4498,30,1,1,1,1,0,Urban
4499,111,1,1,1,0,0,Suburban
4500,121,0,0,1,1,1,Rural
4501,99,1,1,1,1,0,Suburban
4502,37,1,1,1,1,0,Urban
4503,60,1,1,1,0,0,Urban
4504,77,0,1,1,0,1,Rural
4505,24,1,1,1,1,0,Urban
4506,102,1,0,1,0,1,Urban
4507,26,1,1,0,0,1,Suburban
4508,58,0,1,0,1,0,Urban
4509,9,1,0,1,0,1,Suburban
4510,61,0,1,1,0,0,Rural
4511,19,1,0,0,1,0,Rural
4512,28,1,0,1,0,1,Urban
4513,7,0,1,0,0,0,Urban
4514,45,0,0,1,0,0,Urban
4515,86,1,1,0,1,0,Suburban
4516,94,1,0,1,0,1,Urban
4517,63,1,1,1,0,1,Urban
4518,37,0,0,0,1,0,Urban
4519,16,0,0,1,1,0,Suburban
4520,100,1,1,1,0,0,Suburban
4521,5,1,1,1,1,0,Rural
4522,29,0,0,0,0,1,Rural
4523,52,1,0,1,1,1,Urban
4524,115,1,1,1,0,1,Urban
4525,23,1,0,1,0,0,Urban
4526,6,1,1,1,1,0,Rural
4527,36,1,1,1,0,1,Suburban
4528,57,1,1,1,0,0,Rural
4529,33,1,1,1,0,0,Rural
4530,49,1,0,1,1,1,Suburban
4531,41,0,1,1,0,0,Suburban
4532,80,0,0,1,0,0,Urban
4533,55,1,1,1,0,1,Suburban
4534,98,1,1,1,0,0,Rural
4535,107,1,1,0,0,0,Rural
4536,26,1,1,1,0,1,Suburban
4537,37,1,1,0,0,0,Urban
4538,77,0,1,1,0,1,Rural
4539,116,1,1,1,1,1,Urban
4540,17,1,1,1,1,0,Urban
4541,96,1,1,1,1,0,Suburban
4542,32,1,1,0,0,0,Suburban
4543,28,0,0,0,1,1,Urban
4544,93,0,0,0,0,1,Suburban
4545,25,1,1,1,1,0,Suburban
4546,47,1,1,1,0,0,Urban
4547,22,0,1,1,0,0,Urban
4548,91,1,0,0,0,0,Suburban
4549,61,1,1,1,0,0,Rural
4550,44,1,1,1,1,1,Rural
4551,102,1,1,1,1,1,Urban
4552,20,1,1,1,1,0,Urban
4553,109,1,1,0,1,0,Suburban
4554,50,1,0,1,0,0,Urban
4555,88,1,1,1,0,1,Urban
4556,47,0,0,1,1,0,Urban
4557,47,1,1,0,1,0,Urban
4558,72,1,1,1,1,0,Suburban
4559,51,1,0,0,0,1,Suburban
4560,55,1,1,1,1,1,Suburban
4561,78,1,0,0,1,0,Suburban
4562,39,0,1,0,0,1,Urban
4563,14,1,1,1,0,0,Urban
4564,69,1,0,1,0,0,Urban
4565,47,1,1,1,1,0,Urban
4566,21,1,0,1,0,1,Suburban
4567,15,1,1,0,0,0,Suburban
4568,120,1,0,1,0,1,Rural
4569,100,1,1,1,1,0,Suburban
4570,97,0,1,1,0,1,Suburban
4571,81,1,0,1,0,1,Urban
4572,121,1,0,0,1,1,Rural
4573,84,1,0,1,1,0,Urban
4574,1,0,0,0,0,0,Urban
4575,80,0,0,0,1,0,Urban
4576,109,1,1,1,1,0,Suburban
4577,82,0,1,1,0,1,Rural
4578,10,1,1,0,0,1,Urban
4579,23,1,1,1,0,0,Urban
4580,18,1,1,1,0,1,Rural
4581,113,0,1,1,0,1,Urban
4582,58,1,1,1,1,0,Urban
4583,73,0,0,0,0,0,Urban
4584,110,1,1,1,1,0,Suburban
4585,117,1,1,1,0,1,Suburban
4586,94,1,1,0,1,1,Urban
4587,77,0,0,0,0,1,Rural
4588,52,1,0,1,1,1,Urban
4589,116,1,0,0,1,1,Urban
4590,95,1,1,1,1,1,Urban
4591,46,0,1,0,0,1,Urban
4592,107,1,1,1,1,0,Rural
4593,13,1,1,1,1,1,Rural
4594,96,0,1,0,1,0,Suburban
4595,17,0,1,1,0,0,Urban
4596,67,0,1,0,1,0,Suburban
4597,61,1,0,1,0,0,Rural
4598,65,0,0,0,1,0,Rural
4599,53,0,1,0,1,1,Suburban
4600,5,1,1,1,0,0,Rural
4601,32,1,1,0,0,0,Suburban
4602,89,1,1,1,0,1,Suburban
4603,45,1,0,0,1,0,Urban
4604,56,1,1,1,0,1,Urban
4605,5,1,0,0,0,0,Rural
4606,101,1,1,1,1,0,Urban
4607,87,1,0,1,0,1,Urban
4608,76,1,1,1,0,1,Rural
4609,34,1,0,1,1,1,Urban
4610,61,0,1,0,0,0,Rural
4611,87,0,0,1,0,1,Urban
4612,80,1,1,1,0,0,Urban
4613,113,1,1,1,1,1,Urban
4614,62,1,0,1,1,0,Rural
4615,69,1,0,1,0,0,Urban
4616,63,1,0,0,0,1,Urban
4617,44,1,0,0,0,1,Rural
4618,111,1,0,1,1,0,Suburban
4619,28,1,1,1,0,1,Urban
4620,70,1,1,1,1,1,Rural
4621,13,1,1,1,0,1,Rural
4622,43,1,0,1,1,0,Urban
4623,30,1,1,0,1,0,Urban
4624,26,1,1,1,1,1,Suburban
4625,81,1,1,0,0,1,Urban
4626,63,1,0,1,1,1,Urban
4627,73,1,1,1,0,0,Urban
4628,57,1,1,1,0,0,Rural
4629,64,1,1,1,0,0,Suburban
4630,80,0,1,1,1,0,Urban
4631,49,0,1,0,1,1,Suburban
4632,52,1,0,1,1,1,Urban
4633,63,1,0,0,1,1,Urban
4634,120,1,0,1,0,1,Rural
4635,82,1,1,1,1,1,Rural
4636,13,0,0,1,1,1,Rural
4637,93,1,1,1,1,1,Suburban
4638,107,1,1,1,0,0,Rural
4639,109,0,0,1,1,0,Suburban
4640,88,1,1,1,1,1,Urban
4641,122,1,1,1,1,1,Urban
4642,45,0,0,1,0,0,Urban
4643,108,1,1,1,1,1,Suburban
4644,46,1,0,1,1,1,Urban
4645,77,1,1,0,0,1,Rural
4646,89,0,0,1,0,1,Suburban
4647,41,1,1,0,0,0,Suburban
4648,46,1,1,1,1,1,Urban
4649,1,0,0,0,0,0,Urban
4650,73,1,1,1,0,0,Urban
4651,68,1,1,0,1,1,Urban
4652,92,1,1,1,1,1,Urban
4653,12,1,1,0,0,1,Urban
4654,88,1,1,1,0,1,Urban
4655,110,1,1,1,1,0,Suburban
4656,73,1,0,1,1,0,Urban
4657,35,1,1,1,0,1,Suburban
4658,102,1,1,1,1,1,Urban
4659,99,0,1,1,0,0,Suburban
4660,33,1,1,1,1,0,Rural
4661,58,0,0,0,0,0,Urban
4662,118,1,1,1,0,0,Urban
4663,117,0,0,0,0,1,Suburban
4664,35,1,1,1,0,1,Suburban
4665,46,1,0,1,1,1,Urban
4666,84,1,1,0,1,0,Urban
4667,66,0,0,0,1,1,Suburban
4668,44,0,1,0,0,1,Rural
4669,26,1,1,1,0,1,Suburban
4670,42,1,1,1,0,0,Suburban
4671,77,1,1,1,0,1,Rural
4672,30,0,0,1,1,0,Urban
4673,116,1,1,1,0,1,Urban
4674,32,1,1,0,1,0,Suburban
4675,36,1,0,0,1,1,Suburban
4676,19,1,1,1,0,0,Rural
4677,22,0,0,1,1,0,Urban
4678,65,0,0,0,0,0,Rural
4679,57,0,1,1,0,0,Rural
4680,11,1,0,1,1,0,Urban
4681,26,1,1,1,0,1,Suburban
4682,48,1,1,1,0,1,Suburban
4683,19,1,1,0,1,0,Rural
4684,83,1,1,1,0,0,Suburban
4685,12,1,0,1,1,1,Urban
4686,67,1,0,1,0,0,Suburban
4687,119,0,1,0,0,1,Rural
4688,56,0,1,0,1,1,Urban
4689,18,1,0,1,1,1,Rural
4690,113,1,1,1,0,1,Urban
4691,5,0,1,1,0,0,Rural
4692,112,1,1,1,1,0,Suburban
4693,24,0,0,1,0,0,Urban
4694,78,1,1,1,1,0,Suburban
4695,115,0,0,1,1,1,Urban
4696,38,1,0,1,1,0,Suburban
4697,67,1,1,1,1,0,Suburban
4698,70,1,1,0,1,1,Rural
4699,76,1,0,1,1,1,Rural
4700,52,1,1,1,1,1,Urban
4701,75,1,0,0,1,1,Suburban
4702,39,1,0,1,0,1,Urban
4703,59,0,0,0,0,0,Urban
4704,26,1,0,1,1,1,Suburban
4705,65,1,0,1,1,0,Rural
4706,80,0,0,0,0,0,Urban
4707,48,1,1,1,0,1,Suburban
4708,113,1,1,0,1,1,Urban
4709,111,1,1,1,1,0,Suburban
4710,53,0,0,1,0,1,Suburban
4711,9,1,1,1,1,1,Suburban
4712,5,1,0,1,1,0,Rural
4713,116,1,1,1,1,1,Urban
4714,72,0,0,1,1,0,Suburban
4715,61,1,1,1,0,0,Rural
4716,21,1,0,1,1,1,Suburban
4717,97,1,1,0,1,1,Suburban
4718,103,1,1,1,1,0,Urban
4719,107,1,1,0,0,0,Rural
4720,63,0,0,1,0,1,Urban
4721,20,1,1,1,0,0,Urban
4722,58,0,1,0,0,0,Urban
4723,117,1,0,1,1,1,Suburban
4724,45,0,0,1,1,0,Urban
4725,22,1,0,1,1,0,Urban
4726,77,1,1,1,1,1,Rural
4727,103,0,1,1,0,0,Urban
4728,75,0,0,0,1,1,Suburban
4729,82,1,1,1,1,1,Rural
4730,63,1,0,0,1,1,Urban
4731,30,1,1,1,1,0,Urban
4732,63,1,1,1,1,1,Urban
4733,97,1,1,1,1,1,Suburban
4734,44,1,1,0,0,1,Rural
4735,67,1,1,0,1,0,Suburban
4736,58,1,1,1,1,0,Urban
4737,65,1,0,1,0,0,Rural
4738,36,1,1,1,1,1,Suburban
4739,6,1,0,1,1,0,Rural
4740,37,0,0,1,1,0,Urban
4741,93,1,1,0,1,1,Suburban
4742,75,1,1,1,1,1,Suburban
4743,116,1,0,0,0,1,Urban
4744,55,1,0,1,0,1,Suburban
4745,77,0,0,1,1,1,Rural
4746,75,1,0,1,1,1,Suburban
4747,59,1,0,0,1,0,Urban
4748,38,1,1,0,0,0,Suburban
4749,115,1,1,1,0,1,Urban
4750,25,0,0,1,1,0,Suburban
4751,79,1,1,1,0,0,Suburban
4752,117,0,0,1,1,1,Suburban
4753,77,1,1,1,1,1,Rural
4754,106,0,1,0,1,0,Urban
4755,33,0,0,1,0,0,Rural
4756,13,1,1,0,1,1,Rural
4757,38,1,1,1,1,0,Suburban
4758,117,1,1,1,0,1,Suburban
4759,58,0,0,0,0,0,Urban
4760,88,1,1,1,0,1,Urban
4761,20,0,0,0,0,0,Urban
4762,108,1,1,1,1,1,Suburban
4763,17,1,0,1,1,0,Urban
4764,114,0,0,0,1,1,Suburban
4765,24,0,1,0,1,0,Urban
4766,26,1,1,1,1,1,Suburban
4767,40,1,1,1,0,0,Suburban
4768,32,1,0,0,1,0,Suburban
4769,93,0,1,0,1,1,Suburban
4770,78,1,0,1,1,0,Suburban
4771,37,1,1,0,1,0,Urban
4772,86,1,1,1,1,0,Suburban
4773,98,1,1,1,1,0,Rural
4774,91,1,1,1,1,0,Suburban
4775,92,0,1,1,0,1,Urban
4776,121,1,0,0,1,1,Rural
4777,86,0,0,1,1,0,Suburban
4778,60,1,1,0,0,0,Urban
4779,57,1,0,1,0,0,Rural
4780,107,0,0,0,1,0,Rural
4781,58,1,0,0,0,0,Urban
4782,67,1,1,1,0,0,Suburban
4783,22,1,1,1,1,0,Urban
4784,58,1,1,1,1,0,Urban
4785,112,1,0,0,1,0,Suburban
4786,85,1,1,0,0,0,Urban
4787,80,1,1,1,0,0,Urban
4788,73,1,1,0,0,0,Urban
4789,77,1,1,1,0,1,Rural
4790,74,0,0,1,0,1,Urban
4791,49,1,1,0,1,1,Suburban
4792,121,1,1,1,1,1,Rural
4793,85,0,0,0,0,0,Urban
4794,49,1,0,1,0,1,Suburban
4795,42,1,0,1,1,0,Suburban
4796,40,1,0,1,1,0,Suburban
4797,71,1,0,1,0,1,Rural
4798,46,1,1,0,1,1,Urban
4799,22,1,1,1,0,0,Urban
4800,82,1,0,1,0,1,Rural
4801,21,1,0,1,0,1,Suburban
4802,51,1,0,1,1,1,Suburban
4803,114,0,1,0,0,1,Suburban
4804,14,1,1,1,0,0,Urban
4805,74,1,1,1,0,1,Urban
4806,97,1,1,0,1,1,Suburban
4807,9,1,1,1,0,1,Suburban
4808,18,1,0,0,0,1,Rural
4809,13,1,1,1,0,1,Rural
4810,17,1,1,1,0,0,Urban
4811,87,1,1,0,1,1,Urban
4812,25,0,0,0,0,0,Suburban
4813,54,1,1,1,0,1,Urban
4814,16,1,1,1,1,0,Suburban
4815,24,1,1,1,0,0,Urban
4816,95,1,1,1,0,1,Urban
4817,75,1,0,0,0,1,Suburban
4818,23,1,0,1,1,0,Urban
4819,41,1,1,1,1,0,Suburban
4820,103,0,1,0,1,0,Urban
4821,86,1,0,1,1,0,Suburban
4822,33,1,1,1,1,0,Rural
4823,105,1,1,0,1,1,Rural
4824,42,1,1,0,1,0,Suburban
4825,48,0,0,1,0,1,Suburban
4826,117,1,1,1,0,1,Suburban
4827,18,1,1,1,1,1,Rural
4828,63,1,0,1,1,1,Urban
4829,78,1,1,1,0,0,Suburban
4830,92,0,1,0,1,1,Urban
4831,11,0,0,0,0,0,Urban
4832,24,1,1,0,0,0,Urban
4833,61,0,0,1,0,0,Rural
4834,64,1,1,0,1,0,Suburban
4835,36,1,1,1,0,1,Suburban
4836,83,1,1,1,1,0,Suburban
4837,77,1,1,1,1,1,Rural
4838,97,1,1,1,1,1,Suburban
4839,53,1,0,0,0,1,Suburban
4840,83,1,1,1,1,0,Suburban
4841,47,1,1,1,0,0,Urban
4842,52,1,1,0,0,1,Urban
4843,96,1,0,1,1,0,Suburban
4844,79,1,1,0,0,0,Suburban
4845,57,0,1,1,0,0,Rural
4846,75,1,1,1,0,1,Suburban
4847,23,1,1,0,1,0,Urban
4848,59,0,1,1,0,0,Urban
4849,69,1,0,1,1,0,Urban
4850,56,1,1,1,1,1,Urban
4851,86,1,1,1,1,0,Suburban
4852,42,1,1,1,1,0,Suburban
4853,18,1,0,1,0,1,Rural
4854,71,1,1,1,0,1,Rural
4855,33,1,1,0,0,0,Rural
4856,3,1,1,1,0,1,Urban
4857,28,1,1,1,1,1,Urban
4858,1,1,1,1,0,0,Urban
4859,63,0,1,0,0,1,Urban
4860,113,1,1,0,1,1,Urban
4861,47,1,1,0,1,0,Urban
4862,37,1,1,0,1,0,Urban
4863,86,1,1,1,1,0,Suburban
4864,48,1,1,1,1,1,Suburban
4865,108,1,0,1,1,1,Suburban
4866,19,0,0,1,0,0,Rural
4867,14,0,0,1,1,0,Urban
4868,67,0,0,1,1,0,Suburban
4869,83,0,0,0,0,0,Suburban
4870,97,0,0,0,0,1,Suburban
4871,85,1,1,1,1,0,Urban
4872,65,0,0,0,1,0,Rural
4873,26,1,1,1,0,1,Suburban
4874,10,1,1,1,0,1,Urban
4875,99,1,0,1,1,0,Suburban
4876,77,1,1,1,1,1,Rural
4877,70,1,1,1,0,1,Rural
4878,43,1,0,0,0,0,Urban
4879,70,0,1,1,1,1,Rural
4880,99,1,1,1,0,0,Suburban
4881,80,1,0,1,1,0,Urban
4882,105,0,0,1,0,1,Rural
4883,72,1,1,0,0,0,Suburban
4884,59,1,1,1,0,0,Urban
4885,3,1,1,0,0,1,Urban
4886,5,0,0,0,0,0,Rural
4887,85,1,1,1,0,0,Urban
4888,95,1,1,1,1,1,Urban
4889,78,0,1,0,0,0,Suburban
4890,101,0,1,0,1,0,Urban
4891,83,1,0,1,0,0,Suburban
4892,37,1,1,0,1,0,Urban
4893,117,0,0,0,0,1,Suburban
4894,84,1,1,1,0,0,Urban
4895,52,1,0,1,1,1,Urban
4896,66,0,0,0,1,1,Suburban
4897,121,1,1,1,1,1,Rural
4898,63,1,1,1,1,1,Urban
4899,7,1,1,1,1,0,Urban
4900,97,0,0,1,0,1,Suburban
4901,53,1,1,1,1,1,Suburban
4902,114,1,0,0,1,1,Suburban
4903,106,1,0,1,1,0,Urban
4904,6,1,0,1,1,0,Rural
4905,7,0,0,1,0,0,Urban
4906,44,0,1,1,0,1,Rural
4907,18,1,1,1,1,1,Rural
4908,107,1,1,1,1,0,Rural
4909,54,0,0,1,1,1,Urban
4910,29,1,0,1,1,1,Rural
4911,83,1,0,1,0,0,Suburban
4912,25,1,1,1,0,0,Suburban
4913,63,0,1,0,0,1,Urban
4914,68,1,0,1,1,1,Urban
4915,115,1,1,1,1,1,Urban
4916,13,1,1,0,0,1,Rural
4917,32,1,0,1,1,0,Suburban
4918,27,1,1,1,0,0,Urban
4919,51,1,1,1,0,1,Suburban
4920,34,0,1,1,1,1,Urban
4921,28,1,1,0,0,1,Urban
4922,73,1,0,0,1,0,Urban
4923,72,1,1,1,1,0,Suburban
4924,85,1,1,1,1,0,Urban
4925,110,1,1,1,0,0,Suburban
4926,30,1,0,0,0,0,Urban
4927,93,1,1,0,1,1,Suburban
4928,9,1,1,1,1,1,Suburban
4929,13,1,1,1,1,1,Rural
4930,82,1,1,1,0,1,Rural
4931,64,1,1,1,0,0,Suburban
4932,38,0,0,1,1,0,Suburban
4933,119,1,0,1,1,1,Rural
4934,22,1,1,1,0,0,Urban
4935,31,0,1,0,0,1,Urban
4936,99,1,0,0,1,0,Suburban
4937,42,1,1,1,0,0,Suburban
4938,62,1,0,1,0,0,Rural
4939,106,1,1,0,0,0,Urban
4940,64,1,0,1,0,0,Suburban
4941,74,1,0,1,1,1,Urban
4942,9,1,0,1,0,1,Suburban
4943,95,1,0,1,0,1,Urban
4944,44,1,1,1,0,1,Rural
4945,120,0,0,1,0,1,Rural
4946,63,0,1,1,1,1,Urban
4947,40,0,1,1,0,0,Suburban
4948,88,1,0,1,1,1,Urban
4949,41,1,0,1,0,0,Suburban
4950,113,0,0,0,0,1,Urban
4951,72,1,1,1,0,0,Suburban
4952,50,0,0,1,0,0,Urban
4953,20,1,0,1,1,0,Urban
4954,81,1,1,1,0,1,Urban
4955,92,1,1,1,1,1,Urban
4956,70,0,1,0,0,1,Rural
4957,42,1,1,1,0,0,Suburban
4958,33,1,0,1,0,0,Rural
4959,92,1,0,0,1,1,Urban
4960,117,1,0,1,0,1,Suburban
4961,63,1,0,1,0,1,Urban
4962,57,1,1,1,0,0,Rural
4963,65,1,0,1,0,0,Rural
4964,105,0,1,0,1,1,Rural
4965,52,1,0,1,1,1,Urban
4966,99,1,1,1,1,0,Suburban
4967,88,0,0,0,1,1,Urban
4968,6,1,1,1,1,0,Rural
4969,7,1,1,1,0,0,Urban
4970,9,1,0,1,1,1,Suburban
4971,101,1,1,1,0,0,Urban
4972,61,0,0,0,0,0,Rural
4973,80,1,1,0,1,0,Urban
4974,34,1,0,1,1,1,Urban
4975,35,1,1,1,1,1,Suburban
4976,99,1,1,1,1,0,Suburban
4977,20,1,1,1,0,0,Urban
4978,58,0,1,1,0,0,Urban
4979,87,1,1,1,0,1,Urban
4980,60,0,1,0,1,0,Urban
4981,106,0,1,0,1,0,Urban
4982,54,1,1,1,0,1,Urban
4983,35,0,1,1,0,1,Suburban
4984,47,1,0,1,0,0,Urban
4985,46,1,1,0,1,1,Urban
4986,87,1,1,0,1,1,Urban
4987,4,1,0,0,0,1,Suburban
4988,10,1,1,1,1,1,Urban
4989,107,1,0,1,1,0,Rural
4990,75,1,1,1,0,1,Suburban
4991,40,1,1,1,1,0,Suburban
4992,55,1,1,1,0,1,Suburban
4993,119,1,0,1,0,1,Rural
4994,73,1,0,1,0,0,Urban
4995,40,1,1,1,1,0,Suburban
4996,76,1,1,1,1,1,Rural
4997,81,1,0,1,0,1,Urban
4998,96,1,1,1,1,0,Suburban
4999,23,1,1,1,0,0,Urban
5000,15,0,0,1,1,0,Suburban
5001,115,1,0,1,1,1,Urban
5002,92,1,1,1,0,1,Urban
5003,116,1,0,0,0,1,Urban
5004,102,1,0,1,1,1,Urban
5005,5,1,1,1,0,0,Rural
5006,40,1,1,1,1,0,Suburban
5007,18,1,1,0,1,1,Rural
5008,117,1,0,1,1,1,Suburban
5009,21,1,0,1,0,1,Suburban
5010,79,1,1,1,0,0,Suburban
5011,3,0,0,0,0,1,Urban
5012,46,1,1,0,1,1,Urban
5013,90,1,1,1,0,0,Suburban
5014,79,0,1,0,0,0,Suburban
5015,109,1,1,0,1,0,Suburban
5016,53,1,0,1,1,1,Suburban
5017,20,1,1,1,0,0,Urban
5018,59,1,0,1,1,0,Urban
5019,21,1,1,0,1,1,Suburban
5020,90,1,1,1,0,0,Suburban
5021,105,1,0,0,0,1,Rural
5022,87,0,1,1,1,1,Urban
5023,113,1,1,1,1,1,Urban
5024,51,1,1,0,0,1,Suburban
5025,25,0,0,1,0,0,Suburban
5026,68,0,1,1,0,1,Urban
5027,116,1,1,1,1,1,Urban
5028,10,1,1,1,0,1,Urban
5029,86,1,1,1,0,0,Suburban
5030,67,1,0,1,1,0,Suburban
5031,83,1,1,1,1,0,Suburban
5032,95,1,1,0,1,1,Urban
5033,9,0,1,0,0,1,Suburban
5034,29,1,1,1,0,1,Rural
5035,37,0,0,0,0,0,Urban
5036,110,1,1,1,1,0,Suburban
5037,71,1,0,1,1,1,Rural
5038,117,1,1,1,0,1,Suburban
5039,38,1,1,0,0,0,Suburban
5040,88,1,0,0,1,1,Urban
5041,72,1,1,1,1,0,Suburban
5042,98,0,0,1,0,0,Rural
5043,59,1,0,1,1,0,Urban
5044,57,1,1,1,1,0,Rural
5045,90,0,1,1,1,0,Suburban
5046,60,1,0,1,1,0,Urban
5047,28,1,1,0,1,1,Urban
5048,28,1,1,1,1,1,Urban
5049,46,1,1,0,1,1,Urban
5050,118,1,1,1,0,0,Urban
5051,71,0,0,1,0,1,Rural
5052,67,0,1,0,1,0,Suburban
5053,116,0,1,0,1,1,Urban
5054,86,1,0,1,1,0,Suburban
5055,55,1,1,1,0,1,Suburban
5056,38,1,1,0,1,0,Suburban
5057,117,1,0,1,0,1,Suburban
5058,110,1,1,1,1,0,Suburban
5059,108,1,0,1,0,1,Suburban
5060,18,0,0,0,0,1,Rural
5061,76,0,1,0,0,1,Rural
5062,95,1,1,0,1,1,Urban
5063,63,1,1,1,0,1,Urban
5064,103,1,1,1,0,0,Urban
5065,5,1,0,1,0,0,Rural
5066,44,0,0,0,0,1,Rural
5067,105,1,1,1,1,1,Rural
5068,29,1,0,1,0,1,Rural
5069,107,0,0,1,0,0,Rural
5070,100,1,0,1,1,0,Suburban
5071,14,1,1,0,1,0,Urban
5072,58,1,1,1,1,0,Urban
5073,44,1,1,0,1,1,Rural
5074,18,1,0,1,1,1,Rural
5075,7,1,1,0,0,0,Urban
5076,87,1,1,0,1,1,Urban
5077,97,1,1,1,1,1,Suburban
5078,62,0,1,0,1,0,Rural
5079,45,0,1,1,1,0,Urban
5080,16,0,0,0,1,0,Suburban
5081,64,1,1,0,0,0,Suburban
5082,37,0,1,0,0,0,Urban
5083,115,1,1,1,1,1,Urban
5084,25,1,1,1,1,0,Suburban
5085,9,1,1,1,0,1,Suburban
5086,55,1,1,1,1,1,Suburban
5087,28,1,1,0,1,1,Urban
5088,9,1,1,0,0,1,Suburban
5089,12,0,1,0,1,1,Urban
5090,18,1,1,1,1,1,Rural
5091,91,0,0,0,0,0,Suburban
5092,90,0,0,0,1,0,Suburban
